PRICE,CNTL,LOCAL,KNOWN,TOD,SEAS,CHOICE,NTASK,NREC,PERSON    
0,1,0,0,0,1,0,12,48,291                 
7,0,0,0,0,0,0,12,48,291                 
9,0,1,0,0,0,1,12,48,291                 
0,5,0,1,1,0,0,12,48,291                 
9,1,1,0,0,0,1,12,48,291                 
7,1,0,1,0,0,0,12,48,291                 
0,0,0,1,1,0,0,12,48,291                 
0,5,0,0,0,1,0,12,48,291                 
0,5,0,0,1,0,0,12,48,291                 
7,0,1,0,0,0,1,12,48,291                 
0,1,0,1,0,1,0,12,48,291                 
9,0,0,0,0,0,0,12,48,291                 
0,5,1,0,0,1,1,12,48,291                 
7,1,0,1,0,0,0,12,48,291                 
0,0,0,0,1,0,0,12,48,291                 
9,1,0,0,0,0,0,12,48,291                 
7,1,0,0,0,0,0,12,48,291                 
9,0,0,1,0,0,0,12,48,291                 
0,5,0,0,1,0,0,12,48,291                 
0,1,1,0,0,1,1,12,48,291                 
9,0,0,1,0,0,0,12,48,291                 
7,0,0,0,0,0,0,12,48,291                 
0,1,0,1,0,1,0,12,48,291                 
0,5,1,0,1,0,1,12,48,291                 
0,0,1,0,0,1,0,12,48,292                 
7,5,0,1,0,0,0,12,48,292                 
0,1,0,0,1,0,0,12,48,292                 
9,1,0,1,0,0,1,12,48,292                 
7,5,0,0,0,0,0,12,48,292                 
0,1,0,1,1,0,0,12,48,292                 
0,0,0,1,0,1,0,12,48,292                 
9,5,1,0,0,0,1,12,48,292                 
9,1,0,0,0,0,0,12,48,292                 
0,1,0,0,1,0,0,12,48,292                 
7,5,0,1,0,0,1,12,48,292                 
0,0,1,0,0,1,0,12,48,292                 
7,5,0,1,0,0,1,12,48,292                 
9,1,0,0,0,0,0,12,48,292                 
0,0,0,1,1,0,0,12,48,292                 
0,1,1,0,0,1,0,12,48,292                 
7,5,0,1,0,0,0,12,48,292                 
9,1,1,0,0,0,1,12,48,292                 
0,0,0,0,0,1,0,12,48,292                 
0,5,0,1,1,0,0,12,48,292                 
7,0,0,1,0,0,0,12,48,292                 
9,5,0,1,0,0,1,12,48,292                 
0,1,1,0,1,0,0,12,48,292                 
0,5,0,0,0,1,0,12,48,292                 
9,5,0,0,0,0,0,12,48,292                 
7,1,0,1,0,0,1,12,48,292                 
0,0,0,1,1,0,0,12,48,292                 
0,0,1,0,0,1,0,12,48,292                 
0,1,0,1,0,1,0,12,48,292                 
9,1,0,0,0,0,0,12,48,292                 
7,0,1,0,0,0,1,12,48,292                 
0,5,0,1,1,0,0,12,48,292                 
0,0,1,0,1,0,0,12,48,292                 
9,1,0,1,0,0,0,12,48,292                 
0,0,0,0,0,1,0,12,48,292                 
7,5,0,1,0,0,1,12,48,292                 
0,0,0,0,0,1,0,12,48,292                 
9,0,0,0,0,0,0,12,48,292                 
0,1,1,0,1,0,0,12,48,292                 
7,5,0,1,0,0,1,12,48,292                 
0,5,0,1,0,1,0,12,48,292                 
9,0,0,0,0,0,0,12,48,292                 
0,1,0,0,1,0,0,12,48,292                 
7,5,1,0,0,0,1,12,48,292                 
9,0,0,1,0,0,1,12,48,292                 
7,1,0,0,0,0,0,12,48,292                 
0,1,1,0,0,1,0,12,48,292                 
0,5,0,0,1,0,0,12,48,292                 
9,5,0,0,0,0,0,12,48,293                 
0,0,0,1,0,1,0,12,48,293                 
0,1,1,0,1,0,0,12,48,293                 
7,5,0,1,0,0,1,12,48,293                 
0,0,0,1,0,1,0,12,48,293                 
0,5,0,0,1,0,0,12,48,293                 
9,5,0,0,0,0,0,12,48,293                 
7,1,0,1,0,0,1,12,48,293                 
0,1,0,1,1,0,0,12,48,293                 
9,5,1,0,0,0,0,12,48,293                 
0,5,0,1,0,1,1,12,48,293                 
7,0,0,0,0,0,0,12,48,293                 
9,0,0,1,0,0,0,12,48,293                 
0,1,0,0,0,1,0,12,48,293                 
0,1,0,1,1,0,0,12,48,293                 
7,5,0,0,0,0,1,12,48,293                 
0,5,0,0,0,1,0,12,48,293                 
0,0,0,0,1,0,0,12,48,293                 
9,1,0,1,0,0,0,12,48,293                 
7,1,0,1,0,0,1,12,48,293                 
7,5,0,0,0,0,1,12,48,293                 
0,1,0,1,1,0,0,12,48,293                 
0,0,0,1,0,1,0,12,48,293                 
9,1,0,0,0,0,0,12,48,293                 
9,5,0,0,0,0,0,12,48,293                 
0,1,0,0,1,0,0,12,48,293                 
7,5,0,1,0,0,1,12,48,293                 
0,0,1,0,0,1,0,12,48,293                 
9,5,0,0,0,0,0,12,48,293                 
7,0,0,0,0,0,0,12,48,293                 
0,0,0,1,1,0,0,12,48,293                 
0,1,0,1,0,1,1,12,48,293                 
0,0,0,1,0,1,0,12,48,293                 
9,1,1,0,0,0,0,12,48,293                 
7,5,0,0,0,0,1,12,48,293                 
0,5,0,1,1,0,0,12,48,293                 
7,0,0,1,0,0,0,12,48,293                 
0,5,0,1,1,0,0,12,48,293                 
9,1,1,0,0,0,0,12,48,293                 
0,1,0,0,0,1,1,12,48,293                 
0,5,1,0,1,0,0,12,48,293                 
9,1,0,1,0,0,1,12,48,293                 
7,0,0,0,0,0,0,12,48,293                 
0,0,0,1,0,1,0,12,48,293                 
0,1,0,1,1,0,0,12,48,293                 
9,5,0,1,0,0,0,12,48,293                 
7,0,1,0,0,0,0,12,48,293                 
0,1,0,1,0,1,1,12,48,293                 
7,5,0,1,0,0,1,12,48,294                 
9,1,1,0,0,0,0,12,48,294                 
0,0,0,0,0,1,0,12,48,294                 
0,5,0,1,1,0,0,12,48,294                 
7,0,0,1,0,0,1,12,48,294                 
9,5,0,1,0,0,0,12,48,294                 
0,1,1,0,1,0,0,12,48,294                 
0,5,0,0,0,1,0,12,48,294                 
9,5,0,0,0,0,0,12,48,294                 
7,1,0,1,0,0,1,12,48,294                 
0,0,0,1,1,0,0,12,48,294                 
0,0,1,0,0,1,0,12,48,294                 
0,1,0,1,0,1,0,12,48,294                 
9,1,0,0,0,0,0,12,48,294                 
7,0,1,0,0,0,1,12,48,294                 
0,5,0,1,1,0,0,12,48,294                 
0,0,1,0,1,0,0,12,48,294                 
9,1,0,1,0,0,1,12,48,294                 
0,0,0,0,0,1,0,12,48,294                 
7,5,0,1,0,0,0,12,48,294                 
0,0,0,0,0,1,0,12,48,294                 
9,0,0,0,0,0,0,12,48,294                 
0,1,1,0,1,0,0,12,48,294                 
7,5,0,1,0,0,1,12,48,294                 
0,5,0,1,0,1,0,12,48,294                 
9,0,0,0,0,0,0,12,48,294                 
0,1,0,0,1,0,0,12,48,294                 
7,5,1,0,0,0,1,12,48,294                 
9,0,0,1,0,0,0,12,48,294                 
7,1,0,0,0,0,1,12,48,294                 
0,1,1,0,0,1,0,12,48,294                 
0,5,0,0,1,0,0,12,48,294                 
0,5,0,1,0,1,0,12,48,294                 
0,5,0,0,1,0,0,12,48,294                 
9,0,0,1,0,0,1,12,48,294                 
7,1,0,0,0,0,0,12,48,294                 
0,1,0,1,0,1,0,12,48,294                 
0,5,1,0,1,0,0,12,48,294                 
7,0,0,0,0,0,1,12,48,294                 
9,0,0,1,0,0,0,12,48,294                 
9,5,0,1,0,0,0,12,48,294                 
0,0,0,1,1,0,0,12,48,294                 
0,5,1,0,0,1,0,12,48,294                 
7,1,0,0,0,0,1,12,48,294                 
0,1,0,1,1,0,0,12,48,294                 
7,5,0,0,0,0,1,12,48,294                 
9,5,1,0,0,0,0,12,48,294                 
0,0,0,1,0,1,0,12,48,294                 
7,5,0,1,0,0,0,12,48,295                 
9,1,1,0,0,0,1,12,48,295                 
0,0,0,0,0,1,0,12,48,295                 
0,5,0,1,1,0,0,12,48,295                 
7,0,0,1,0,0,0,12,48,295                 
9,5,0,1,0,0,0,12,48,295                 
0,1,1,0,1,0,1,12,48,295                 
0,5,0,0,0,1,0,12,48,295                 
9,5,0,0,0,0,0,12,48,295                 
7,1,0,1,0,0,0,12,48,295                 
0,0,0,1,1,0,0,12,48,295                 
0,0,1,0,0,1,1,12,48,295                 
0,1,0,1,0,1,0,12,48,295                 
9,1,0,0,0,0,0,12,48,295                 
7,0,1,0,0,0,1,12,48,295                 
0,5,0,1,1,0,0,12,48,295                 
0,0,1,0,1,0,1,12,48,295                 
9,1,0,1,0,0,0,12,48,295                 
0,0,0,0,0,1,0,12,48,295                 
7,5,0,1,0,0,0,12,48,295                 
0,0,0,0,0,1,0,12,48,295                 
9,0,0,0,0,0,0,12,48,295                 
0,1,1,0,1,0,1,12,48,295                 
7,5,0,1,0,0,0,12,48,295                 
0,5,0,1,0,1,0,12,48,295                 
9,0,0,0,0,0,0,12,48,295                 
0,1,0,0,1,0,0,12,48,295                 
7,5,1,0,0,0,1,12,48,295                 
9,0,0,1,0,0,0,12,48,295                 
7,1,0,0,0,0,0,12,48,295                 
0,1,1,0,0,1,1,12,48,295                 
0,5,0,0,1,0,0,12,48,295                 
0,5,0,1,0,1,0,12,48,295                 
0,5,0,0,1,0,0,12,48,295                 
9,0,0,1,0,0,1,12,48,295                 
7,1,0,0,0,0,0,12,48,295                 
0,1,0,1,0,1,0,12,48,295                 
0,5,1,0,1,0,1,12,48,295                 
7,0,0,0,0,0,0,12,48,295                 
9,0,0,1,0,0,0,12,48,295                 
9,5,0,1,0,0,0,12,48,295                 
0,0,0,1,1,0,0,12,48,295                 
0,5,1,0,0,1,1,12,48,295                 
7,1,0,0,0,0,0,12,48,295                 
0,1,0,1,1,0,0,12,48,295                 
7,5,0,0,0,0,0,12,48,295                 
9,5,1,0,0,0,1,12,48,295                 
0,0,0,1,0,1,0,12,48,295                 
7,5,1,0,0,0,1,12,48,296                 
0,1,0,1,0,1,0,12,48,296                 
0,0,0,0,1,0,0,12,48,296                 
9,0,0,0,0,0,0,12,48,296                 
0,5,0,1,1,0,1,12,48,296                 
0,5,0,0,0,1,0,12,48,296                 
9,1,1,0,0,0,0,12,48,296                 
7,0,0,1,0,0,0,12,48,296                 
0,1,0,0,0,1,0,12,48,296                 
7,0,0,0,0,0,0,12,48,296                 
9,0,1,0,0,0,0,12,48,296                 
0,5,0,1,1,0,1,12,48,296                 
9,1,1,0,0,0,0,12,48,296                 
7,1,0,1,0,0,0,12,48,296                 
0,0,0,1,1,0,0,12,48,296                 
0,5,0,0,0,1,1,12,48,296                 
0,5,0,0,1,0,1,12,48,296                 
7,0,1,0,0,0,0,12,48,296                 
0,1,0,1,0,1,0,12,48,296                 
9,0,0,0,0,0,0,12,48,296                 
0,5,1,0,0,1,1,12,48,296                 
7,1,0,1,0,0,0,12,48,296                 
0,0,0,0,1,0,0,12,48,296                 
9,1,0,0,0,0,0,12,48,296                 
7,1,0,0,0,0,0,12,48,296                 
9,0,0,1,0,0,0,12,48,296                 
0,5,0,0,1,0,1,12,48,296                 
0,1,1,0,0,1,0,12,48,296                 
9,0,0,1,0,0,0,12,48,296                 
7,0,0,0,0,0,0,12,48,296                 
0,1,0,1,0,1,0,12,48,296                 
0,5,1,0,1,0,1,12,48,296                 
0,0,1,0,0,1,0,12,48,296                 
0,1,0,0,1,0,0,12,48,296                 
9,1,0,0,0,0,0,12,48,296                 
9,5,0,1,0,0,1,12,48,296                 
9,0,0,1,0,0,1,12,48,296                 
7,5,0,0,0,0,0,12,48,296                 
0,1,1,0,0,1,0,12,48,296                 
0,0,0,0,1,0,0,12,48,296                 
0,1,0,1,0,1,0,12,48,296                 
9,0,0,1,0,0,0,12,48,296                 
0,0,0,0,1,0,0,12,48,296                 
7,5,1,0,0,0,1,12,48,296                 
0,5,0,1,0,1,1,12,48,296                 
9,0,0,1,0,0,0,12,48,296                 
7,1,0,0,0,0,0,12,48,296                 
0,0,0,0,1,0,0,12,48,296                 
9,0,0,0,0,0,0,12,48,297                 
0,0,0,1,0,1,0,12,48,297                 
0,1,1,0,1,0,1,12,48,297                 
7,5,0,1,0,0,0,12,48,297                 
0,0,0,0,1,0,0,12,48,297                 
7,5,0,0,0,0,1,12,48,297                 
0,0,1,0,0,1,0,12,48,297                 
9,1,0,1,0,0,0,12,48,297                 
0,1,0,0,1,0,0,12,48,297                 
9,5,0,1,0,0,0,12,48,297                 
0,5,0,1,0,1,0,12,48,297                 
7,0,0,0,0,0,1,12,48,297                 
9,0,1,0,0,0,0,12,48,297                 
7,5,0,0,0,0,1,12,48,297                 
0,1,0,1,0,1,0,12,48,297                 
0,1,0,0,1,0,0,12,48,297                 
0,0,1,0,1,0,0,12,48,297                 
7,1,0,0,0,0,1,12,48,297                 
9,5,0,1,0,0,0,12,48,297                 
0,5,0,1,0,1,0,12,48,297                 
9,5,0,1,0,0,0,12,48,297                 
0,0,0,0,0,1,0,12,48,297                 
7,1,0,0,0,0,1,12,48,297                 
0,0,1,0,1,0,0,12,48,297                 
7,0,0,0,0,0,1,12,48,297                 
0,0,0,1,1,0,0,12,48,297                 
0,5,0,1,0,1,0,12,48,297                 
9,1,0,0,0,0,0,12,48,297                 
7,5,1,0,0,0,1,12,48,297                 
0,1,0,0,0,1,0,12,48,297                 
0,5,0,0,1,0,0,12,48,297                 
9,0,0,1,0,0,0,12,48,297                 
0,0,0,1,0,1,0,12,48,297                 
0,1,0,0,1,0,0,12,48,297                 
9,0,0,1,0,0,0,12,48,297                 
7,5,1,0,0,0,1,12,48,297                 
0,5,0,0,0,1,0,12,48,297                 
0,1,0,0,1,0,0,12,48,297                 
9,5,1,0,0,0,0,12,48,297                 
7,0,0,1,0,0,1,12,48,297                 
9,5,0,1,0,0,0,12,48,297                 
0,0,0,1,1,0,0,12,48,297                 
0,5,1,0,0,1,0,12,48,297                 
7,1,0,0,0,0,1,12,48,297                 
9,1,0,1,0,0,0,12,48,297                 
7,0,1,0,0,0,1,12,48,297                 
0,5,0,1,1,0,0,12,48,297                 
0,0,0,0,0,1,0,12,48,297                 
7,5,0,1,0,0,0,12,48,298                 
9,1,1,0,0,0,0,12,48,298                 
0,0,0,0,0,1,1,12,48,298                 
0,5,0,1,1,0,0,12,48,298                 
7,0,0,1,0,0,1,12,48,298                 
9,5,0,1,0,0,0,12,48,298                 
0,1,1,0,1,0,0,12,48,298                 
0,5,0,0,0,1,0,12,48,298                 
9,5,0,0,0,0,0,12,48,298                 
7,1,0,1,0,0,0,12,48,298                 
0,0,0,1,1,0,0,12,48,298                 
0,0,1,0,0,1,1,12,48,298                 
0,1,0,1,0,1,0,12,48,298                 
9,1,0,0,0,0,0,12,48,298                 
7,0,1,0,0,0,1,12,48,298                 
0,5,0,1,1,0,0,12,48,298                 
0,0,1,0,1,0,0,12,48,298                 
9,1,0,1,0,0,0,12,48,298                 
0,0,0,0,0,1,1,12,48,298                 
7,5,0,1,0,0,0,12,48,298                 
0,0,0,0,0,1,1,12,48,298                 
9,0,0,0,0,0,0,12,48,298                 
0,1,1,0,1,0,0,12,48,298                 
7,5,0,1,0,0,0,12,48,298                 
0,5,0,1,0,1,0,12,48,298                 
9,0,0,0,0,0,1,12,48,298                 
0,1,0,0,1,0,0,12,48,298                 
7,5,1,0,0,0,0,12,48,298                 
9,0,0,1,0,0,0,12,48,298                 
7,1,0,0,0,0,1,12,48,298                 
0,1,1,0,0,1,0,12,48,298                 
0,5,0,0,1,0,0,12,48,298                 
0,5,0,1,0,1,0,12,48,298                 
0,5,0,0,1,0,0,12,48,298                 
9,0,0,1,0,0,0,12,48,298                 
7,1,0,0,0,0,1,12,48,298                 
0,1,0,1,0,1,0,12,48,298                 
0,5,1,0,1,0,0,12,48,298                 
7,0,0,0,0,0,1,12,48,298                 
9,0,0,1,0,0,0,12,48,298                 
9,5,0,1,0,0,0,12,48,298                 
0,0,0,1,1,0,0,12,48,298                 
0,5,1,0,0,1,0,12,48,298                 
7,1,0,0,0,0,1,12,48,298                 
0,1,0,1,1,0,0,12,48,298                 
7,5,0,0,0,0,0,12,48,298                 
9,5,1,0,0,0,0,12,48,298                 
0,0,0,1,0,1,1,12,48,298                 
9,5,0,0,0,0,0,12,48,299                 
0,0,0,1,0,1,0,12,48,299                 
0,1,1,0,1,0,1,12,48,299                 
7,5,0,1,0,0,0,12,48,299                 
0,0,0,1,0,1,0,12,48,299                 
0,5,0,0,1,0,0,12,48,299                 
9,5,0,0,0,0,0,12,48,299                 
7,1,0,1,0,0,1,12,48,299                 
0,1,0,1,1,0,1,12,48,299                 
9,5,1,0,0,0,0,12,48,299                 
0,5,0,1,0,1,0,12,48,299                 
7,0,0,0,0,0,0,12,48,299                 
9,0,0,1,0,0,0,12,48,299                 
0,1,0,0,0,1,0,12,48,299                 
0,1,0,1,1,0,1,12,48,299                 
7,5,0,0,0,0,0,12,48,299                 
0,5,0,0,0,1,0,12,48,299                 
0,0,0,0,1,0,0,12,48,299                 
9,1,0,1,0,0,0,12,48,299                 
7,1,0,1,0,0,1,12,48,299                 
7,5,0,0,0,0,0,12,48,299                 
0,1,0,1,1,0,1,12,48,299                 
0,0,0,1,0,1,0,12,48,299                 
9,1,0,0,0,0,0,12,48,299                 
9,5,0,0,0,0,0,12,48,299                 
0,1,0,0,1,0,0,12,48,299                 
7,5,0,1,0,0,0,12,48,299                 
0,0,1,0,0,1,1,12,48,299                 
9,5,0,0,0,0,0,12,48,299                 
7,0,0,0,0,0,0,12,48,299                 
0,0,0,1,1,0,1,12,48,299                 
0,1,0,1,0,1,0,12,48,299                 
0,0,0,1,0,1,0,12,48,299                 
9,1,1,0,0,0,1,12,48,299                 
7,5,0,0,0,0,0,12,48,299                 
0,5,0,1,1,0,0,12,48,299                 
7,0,0,1,0,0,1,12,48,299                 
0,5,0,1,1,0,0,12,48,299                 
9,1,1,0,0,0,0,12,48,299                 
0,1,0,0,0,1,0,12,48,299                 
0,5,1,0,1,0,0,12,48,299                 
9,1,0,1,0,0,1,12,48,299                 
7,0,0,0,0,0,0,12,48,299                 
0,0,0,1,0,1,0,12,48,299                 
0,1,0,1,1,0,0,12,48,299                 
9,5,0,1,0,0,0,12,48,299                 
7,0,1,0,0,0,1,12,48,299                 
0,1,0,1,0,1,0,12,48,299                 
0,5,0,1,1,0,0,12,48,300                 
9,0,1,0,0,0,0,12,48,300                 
0,1,0,1,0,1,1,12,48,300                 
7,5,0,0,0,0,0,12,48,300                 
0,5,1,0,0,1,1,12,48,300                 
7,1,0,0,0,0,0,12,48,300                 
0,0,0,0,1,0,0,12,48,300                 
9,1,0,0,0,0,0,12,48,300                 
0,1,0,0,1,0,0,12,48,300                 
7,5,0,1,0,0,1,12,48,300                 
0,0,0,0,1,0,0,12,48,300                 
0,1,0,0,0,1,0,12,48,300                 
9,0,0,1,0,0,0,12,48,300                 
7,0,0,0,0,0,0,12,48,300                 
0,1,0,1,0,1,1,12,48,300                 
0,5,1,0,1,0,0,12,48,300                 
7,5,1,0,0,0,1,12,48,300                 
0,1,0,1,0,1,0,12,48,300                 
0,0,0,0,1,0,0,12,48,300                 
9,0,0,0,0,0,0,12,48,300                 
0,5,0,1,1,0,0,12,48,300                 
0,5,0,0,0,1,0,12,48,300                 
9,1,1,0,0,0,0,12,48,300                 
7,0,0,1,0,0,1,12,48,300                 
0,1,0,0,0,1,1,12,48,300                 
7,0,0,0,0,0,0,12,48,300                 
9,0,1,0,0,0,0,12,48,300                 
0,5,0,1,1,0,0,12,48,300                 
9,1,1,0,0,0,0,12,48,300                 
7,1,0,1,0,0,1,12,48,300                 
0,0,0,1,1,0,0,12,48,300                 
0,5,0,0,0,1,0,12,48,300                 
0,5,0,0,1,0,0,12,48,300                 
7,0,1,0,0,0,1,12,48,300                 
0,1,0,1,0,1,0,12,48,300                 
9,0,0,0,0,0,0,12,48,300                 
0,5,1,0,0,1,1,12,48,300                 
7,1,0,1,0,0,0,12,48,300                 
0,0,0,0,1,0,0,12,48,300                 
9,1,0,0,0,0,0,12,48,300                 
7,1,0,0,0,0,1,12,48,300                 
9,0,0,1,0,0,0,12,48,300                 
0,5,0,0,1,0,0,12,48,300                 
0,1,1,0,0,1,0,12,48,300                 
9,0,0,1,0,0,0,12,48,300                 
7,0,0,0,0,0,1,12,48,300                 
0,1,0,1,0,1,0,12,48,300                 
0,5,1,0,1,0,0,12,48,300                 
9,0,0,0,0,0,0,12,48,301                 
0,0,0,1,0,1,0,12,48,301                 
0,1,1,0,1,0,0,12,48,301                 
7,5,0,1,0,0,1,12,48,301                 
0,0,0,0,1,0,0,12,48,301                 
7,5,0,0,0,0,0,12,48,301                 
0,0,1,0,0,1,1,12,48,301                 
9,1,0,1,0,0,0,12,48,301                 
0,1,0,0,1,0,0,12,48,301                 
9,5,0,1,0,0,0,12,48,301                 
0,5,0,1,0,1,0,12,48,301                 
7,0,0,0,0,0,1,12,48,301                 
9,0,1,0,0,0,0,12,48,301                 
7,5,0,0,0,0,1,12,48,301                 
0,1,0,1,0,1,0,12,48,301                 
0,1,0,0,1,0,0,12,48,301                 
0,0,1,0,1,0,0,12,48,301                 
7,1,0,0,0,0,1,12,48,301                 
9,5,0,1,0,0,0,12,48,301                 
0,5,0,1,0,1,0,12,48,301                 
9,5,0,1,0,0,0,12,48,301                 
0,0,0,0,0,1,0,12,48,301                 
7,1,0,0,0,0,1,12,48,301                 
0,0,1,0,1,0,0,12,48,301                 
7,0,0,0,0,0,1,12,48,301                 
0,0,0,1,1,0,0,12,48,301                 
0,5,0,1,0,1,0,12,48,301                 
9,1,0,0,0,0,0,12,48,301                 
7,5,1,0,0,0,1,12,48,301                 
0,1,0,0,0,1,0,12,48,301                 
0,5,0,0,1,0,0,12,48,301                 
9,0,0,1,0,0,0,12,48,301                 
0,0,0,1,0,1,0,12,48,301                 
0,1,0,0,1,0,0,12,48,301                 
9,0,0,1,0,0,0,12,48,301                 
7,5,1,0,0,0,1,12,48,301                 
0,5,0,0,0,1,0,12,48,301                 
0,1,0,0,1,0,0,12,48,301                 
9,5,1,0,0,0,0,12,48,301                 
7,0,0,1,0,0,1,12,48,301                 
9,5,0,1,0,0,0,12,48,301                 
0,0,0,1,1,0,0,12,48,301                 
0,5,1,0,0,1,0,12,48,301                 
7,1,0,0,0,0,1,12,48,301                 
9,1,0,1,0,0,0,12,48,301                 
7,0,1,0,0,0,1,12,48,301                 
0,5,0,1,1,0,0,12,48,301                 
0,0,0,0,0,1,0,12,48,301                 
7,5,1,0,0,0,1,12,48,302                 
0,1,0,1,0,1,0,12,48,302                 
0,0,0,0,1,0,0,12,48,302                 
9,0,0,0,0,0,0,12,48,302                 
0,5,0,1,1,0,0,12,48,302                 
0,5,0,0,0,1,1,12,48,302                 
9,1,1,0,0,0,0,12,48,302                 
7,0,0,1,0,0,0,12,48,302                 
0,1,0,0,0,1,0,12,48,302                 
7,0,0,0,0,0,0,12,48,302                 
9,0,1,0,0,0,1,12,48,302                 
0,5,0,1,1,0,0,12,48,302                 
9,1,1,0,0,0,0,12,48,302                 
7,1,0,1,0,0,0,12,48,302                 
0,0,0,1,1,0,0,12,48,302                 
0,5,0,0,0,1,1,12,48,302                 
0,5,0,0,1,0,0,12,48,302                 
7,0,1,0,0,0,1,12,48,302                 
0,1,0,1,0,1,0,12,48,302                 
9,0,0,0,0,0,0,12,48,302                 
0,5,1,0,0,1,0,12,48,302                 
7,1,0,1,0,0,1,12,48,302                 
0,0,0,0,1,0,0,12,48,302                 
9,1,0,0,0,0,0,12,48,302                 
7,1,0,0,0,0,0,12,48,302                 
9,0,0,1,0,0,1,12,48,302                 
0,5,0,0,1,0,0,12,48,302                 
0,1,1,0,0,1,0,12,48,302                 
9,0,0,1,0,0,1,12,48,302                 
7,0,0,0,0,0,0,12,48,302                 
0,1,0,1,0,1,0,12,48,302                 
0,5,1,0,1,0,0,12,48,302                 
0,0,1,0,0,1,0,12,48,302                 
0,1,0,0,1,0,0,12,48,302                 
9,1,0,0,0,0,0,12,48,302                 
9,5,0,1,0,0,1,12,48,302                 
9,0,0,1,0,0,1,12,48,302                 
7,5,0,0,0,0,0,12,48,302                 
0,1,1,0,0,1,0,12,48,302                 
0,0,0,0,1,0,0,12,48,302                 
0,1,0,1,0,1,0,12,48,302                 
9,0,0,1,0,0,0,12,48,302                 
0,0,0,0,1,0,0,12,48,302                 
7,5,1,0,0,0,1,12,48,302                 
0,5,0,1,0,1,0,12,48,302                 
9,0,0,1,0,0,1,12,48,302                 
7,1,0,0,0,0,0,12,48,302                 
0,0,0,0,1,0,0,12,48,302                 
9,0,0,0,0,0,0,12,48,303                 
0,0,0,1,0,1,0,12,48,303                 
0,1,1,0,1,0,0,12,48,303                 
7,5,0,1,0,0,1,12,48,303                 
0,0,0,0,1,0,0,12,48,303                 
7,5,0,0,0,0,1,12,48,303                 
0,0,1,0,0,1,0,12,48,303                 
9,1,0,1,0,0,0,12,48,303                 
0,1,0,0,1,0,0,12,48,303                 
9,5,0,1,0,0,1,12,48,303                 
0,5,0,1,0,1,0,12,48,303                 
7,0,0,0,0,0,0,12,48,303                 
9,0,1,0,0,0,0,12,48,303                 
7,5,0,0,0,0,1,12,48,303                 
0,1,0,1,0,1,0,12,48,303                 
0,1,0,0,1,0,0,12,48,303                 
0,0,1,0,1,0,0,12,48,303                 
7,1,0,0,0,0,1,12,48,303                 
9,5,0,1,0,0,0,12,48,303                 
0,5,0,1,0,1,0,12,48,303                 
9,5,0,1,0,0,1,12,48,303                 
0,0,0,0,0,1,0,12,48,303                 
7,1,0,0,0,0,0,12,48,303                 
0,0,1,0,1,0,0,12,48,303                 
7,0,0,0,0,0,1,12,48,303                 
0,0,0,1,1,0,0,12,48,303                 
0,5,0,1,0,1,0,12,48,303                 
9,1,0,0,0,0,0,12,48,303                 
7,5,1,0,0,0,1,12,48,303                 
0,1,0,0,0,1,0,12,48,303                 
0,5,0,0,1,0,0,12,48,303                 
9,0,0,1,0,0,0,12,48,303                 
0,0,0,1,0,1,0,12,48,303                 
0,1,0,0,1,0,0,12,48,303                 
9,0,0,1,0,0,0,12,48,303                 
7,5,1,0,0,0,1,12,48,303                 
0,5,0,0,0,1,0,12,48,303                 
0,1,0,0,1,0,0,12,48,303                 
9,5,1,0,0,0,0,12,48,303                 
7,0,0,1,0,0,1,12,48,303                 
9,5,0,1,0,0,0,12,48,303                 
0,0,0,1,1,0,0,12,48,303                 
0,5,1,0,0,1,0,12,48,303                 
7,1,0,0,0,0,1,12,48,303                 
9,1,0,1,0,0,0,12,48,303                 
7,0,1,0,0,0,1,12,48,303                 
0,5,0,1,1,0,0,12,48,303                 
0,0,0,0,0,1,0,12,48,303                 
9,0,0,0,0,0,0,12,48,304                 
0,0,0,1,0,1,0,12,48,304                 
0,1,1,0,1,0,0,12,48,304                 
7,5,0,1,0,0,1,12,48,304                 
0,0,0,0,1,0,0,12,48,304                 
7,5,0,0,0,0,0,12,48,304                 
0,0,1,0,0,1,0,12,48,304                 
9,1,0,1,0,0,1,12,48,304                 
0,1,0,0,1,0,0,12,48,304                 
9,5,0,1,0,0,0,12,48,304                 
0,5,0,1,0,1,1,12,48,304                 
7,0,0,0,0,0,0,12,48,304                 
9,0,1,0,0,0,1,12,48,304                 
7,5,0,0,0,0,0,12,48,304                 
0,1,0,1,0,1,0,12,48,304                 
0,1,0,0,1,0,0,12,48,304                 
0,0,1,0,1,0,0,12,48,304                 
7,1,0,0,0,0,0,12,48,304                 
9,5,0,1,0,0,1,12,48,304                 
0,5,0,1,0,1,0,12,48,304                 
9,5,0,1,0,0,1,12,48,304                 
0,0,0,0,0,1,0,12,48,304                 
7,1,0,0,0,0,0,12,48,304                 
0,0,1,0,1,0,0,12,48,304                 
7,0,0,0,0,0,1,12,48,304                 
0,0,0,1,1,0,0,12,48,304                 
0,5,0,1,0,1,0,12,48,304                 
9,1,0,0,0,0,0,12,48,304                 
7,5,1,0,0,0,1,12,48,304                 
0,1,0,0,0,1,0,12,48,304                 
0,5,0,0,1,0,0,12,48,304                 
9,0,0,1,0,0,0,12,48,304                 
0,0,0,1,0,1,0,12,48,304                 
0,1,0,0,1,0,0,12,48,304                 
